user	date	lon	lat
Ltn12345	2017-10-03 11:05	108.223333	16.063478
Ltn12345	2017-10-03 11:05	108.223333	16.063478
Ltn12345	2017-10-03 10:36	108.223325	16.063467
Ltn12345	2017-10-03 11:32	108.223342	16.063486
Ltn12345	2017-10-03 11:32	108.223342	16.063486
Ltn12345	2017-10-03 12:29	108.223361	16.063506
Ltn12345	2017-10-03 12:29	108.223361	16.063506
Ltn12345	2017-10-03 12:55	108.223369	16.063514
Ltn12345	2017-10-03 12:55	108.223369	16.063514
Ltn12345	2017-10-03 12:57	108.223372	16.063514
Ltn12345	2017-10-03 16:56	108.22345	16.063594
Ltn12345	2017-10-03 12:56	108.223369	16.063514
Ltn12345	2017-10-03 16:38	108.223444	16.063586
Ltn12345	2017-10-03 16:56	108.22345	16.063594
Ltn12345	2017-10-03 16:57	108.22345	16.063594
Ltn12345	2017-10-03 16:58	108.22345	16.063594
Ltn12345	2017-10-03 17:01	108.223453	16.063594
Ltn12345	2017-10-03 19:01	108.223492	16.063633
Ltn12345	2017-10-03 17:02	108.223453	16.063594
Ltn12345	2017-10-03 19:02	108.223492	16.063633
Ltn12345	2017-10-04 11:31	108.224083	16.064194
Ltn12345	2017-10-04 11:32	108.224083	16.064194
Ltn12345	2017-10-04 11:32	108.224083	16.064194
Ltn12345	2017-10-04 11:32	108.224083	16.064194
Ltn12345	2017-10-04 11:35	108.224083	16.064194
Ltn12345	2017-10-04 11:35	108.224083	16.064194
Ltn12345	2017-10-04 11:35	108.224083	16.064194
Ltn12345	2017-10-04 11:37	108.224083	16.064194
Ltn12345	2017-10-04 11:40	108.224083	16.064194
Ltn12345	2017-10-04 11:37	108.224083	16.064194
Ltn12345	2017-10-04 11:40	108.224083	16.064194
Ltn12345	2017-10-04 11:42	108.224083	16.064194
Ltn12345	2017-10-04 11:40	108.224083	16.064194
Ltn12345	2017-10-04 12:51	108.224083	16.064194
Ltn12345	2017-10-04 12:51	108.224083	16.064194
Ltn12345	2017-10-04 12:51	108.224083	16.064194
Ltn12345	2017-10-04 12:54	108.224083	16.064194
Ltn12345	2017-10-04 12:54	108.224083	16.064194
Ltn12345	2017-10-04 12:54	108.224083	16.064194
Ltn12345	2017-10-04 14:07	108.224083	16.064194
Ltn12345	2017-10-04 12:55	108.224083	16.064194
Ltn12345	2017-10-04 14:07	108.224083	16.064194
Ltn12345	2017-10-04 14:07	108.224083	16.064194
Ltn12345	2017-10-04 14:08	108.224083	16.064194
Ltn12345	2017-10-04 14:07	108.224083	16.064194
Ltn12345	2017-10-04 14:17	108.224083	16.064194
Ltn12345	2017-10-04 14:17	108.224083	16.064194
Ltn12345	2017-10-04 14:35	108.224083	16.064194
Ltn12345	2017-10-04 18:20	108.224083	16.064194
Ltn12345	2017-10-04 14:59	108.224083	16.064194
Ltn12345	2017-10-04 18:21	108.224083	16.064194
Ltn12345	2017-10-04 18:21	108.224083	16.064194
Ltn12345	2017-10-04 18:21	108.224083	16.064194
Ltn12345	2017-10-04 20:57	108.224083	16.064194
Ltn12345	2017-10-04 21:01	108.224083	16.064194
Ltn12345	2017-10-04 21:08	108.224083	16.064194
Ltn12345	2017-10-04 21:02	108.224083	16.064194
Ltn12345	2017-10-04 21:11	108.224083	16.064194
Ltn12345	2010-08-26 00:26:13	103.960533	10.209009
Ltn12345	2016-05-28 15:24:33	103.972519	10.156794
Ltn12345	2016-05-28 15:29:24	103.972519	10.156794
Ltn12345	2016-04-19 18:51:56	108.224158	16.076983
Ltn12345	2015-02-21 21:51:47	106.692502	10.779443
Ltn12345	2015-02-21 21:52:14	106.692502	10.779443
Ltn12345	2015-02-21 21:51:15	106.692502	10.779443
Ltn12345	2015-02-21 21:53:49	106.692502	10.779443
Ltn12345	2009-03-20 15:17	103.963966	10.193635
Ltn12345	2009-03-21 13:54	104.036407	10.049993
Ltn12345	2018-02-25 19:48	108.32647	15.87652833
Ltn12345	2018-02-25 20:20	108.326845	15.87605333
Ltn12345	2018-02-25 20:20	108.326845	15.876055
Ltn12345	2018-02-26 18:19	108.32783667	15.876205
Ltn12345	2018-02-26 18:39	108.32699667	15.87634667
Ltn12345	Taken on 28 April 2019 11:17	-149.887223	61.21703
Ltn12345	Taken on 19 August 2019 19:56	-149.637864	60.181072
Ltn12345	Taken on 21 May 2019 11:54	-149.886398	61.216044
Ltn12345	Taken on 5 May 2019 21:48	-77.043	38.852733
Ltn12345	2019-06-27 10:06	-145.36435	62.019333
Ltn12345	2019-06-25 15:11	-145.366853	62.023097
Ltn12345	2019-08-19 14:21	-149.437989	60.105727
Ltn12345	2019-06-05 14:35	-148.966767	63.720638
Ltn12345	2019-05-22 16:14	-149.886887	61.218327
Ltn12345	2019-04-11 11:05	-149.885742	61.218352
Ltn12345	Taken on 3 April 2019 15:18	-149.88655	61.216013
Ltn12345	Taken on 15 May 2019 10:36	-147.835114	64.848686
Ltn12345	2018-07-11 14:37	-154.329703	67.061761
Ltn12345	2018-07-11 14:37	-154.329703	67.061761
Ltn12345	2018-07-11 13:37	-154.330725	67.061388
Ltn12345	2018-07-11 14:37	-154.329703	67.061761
Ltn12345	2018-07-11 13:37	-154.330725	67.061388
Ltn12345	2018-07-11 13:37	-154.330725	67.061388
Ltn12345	2018-07-10 11:01	-154.262506	67.079919
Ltn12345	2018-07-10 11:01	-154.262506	67.079919
Ltn12345	2018-07-10 11:01	-154.262506	67.079919
Ltn12345	2018-07-10 10:51	-154.262506	67.079927
Ltn12345	2018-07-10 10:51	-154.262506	67.079927
Ltn12345	2018-07-10 10:51	-154.262506	67.079927
Ltn12345	2018-10-05 16:09	-149.815292	63.536224
Ltn12345	2018-07-11 11:55	-154.350953	67.064644
Ltn12345	2018-10-05 16:09	-149.815262	63.536227
