id	user	date	date_kind	lon	lat	accuracy	url
Q10748439	Ras67	2007-04-27	taken	105.991111	21.026667		https://commons.wikimedia.org/wiki/File:Phap_Van_statue.jpg
Q10752345	Bùi Thế Tâm	2010-02-03	taken	105.887157	21.053945		https://commons.wikimedia.org/wiki/File:CauChui.JPG
Q10801125	Viethavvh	2008-03-01	upload	105.821389	21.080000		https://commons.wikimedia.org/wiki/File:Prunus_persica_(Nhat_Tan)_3.jpg
Q10806100	Amenoc	2017-09-14	taken	105.805278	21.085000		https://commons.wikimedia.org/wiki/File:Ciputra_Hanoi_International_City_30.jpg
Q10840581	NKSTTSSHNVN	2022-12-11	taken	105.774323	21.094152		https://commons.wikimedia.org/wiki/File:%C4%90%C3%ACnh_Ch%C3%A8m_2_-_NKS.jpg
Q11840154	Đại Việt quốc	2017-12-17	taken	105.877990	21.071337		https://commons.wikimedia.org/wiki/File:Dong_Tru_Bridge_(38464859844).jpg
Q20969067	Đại Việt quốc	1950-00-00	taken	106.000000	21.000000		https://commons.wikimedia.org/wiki/File:Hano%C3%AF_-_Election_d%27un_chef_de_Rue.jpg
Q131920178	Benjism89	2023-04-24	taken	106.022200	21.060831		https://commons.wikimedia.org/wiki/File:But_Thap_Temple_-_16.jpg
Q3031171	Handyhuy	2008	taken	106.383000	21.133000		https://commons.wikimedia.org/wiki/File:Den_kiep_bac.jpg
Q7179855	ASM~viwiki	2012	taken	106.309000	21.115500		https://commons.wikimedia.org/wiki/File:Nhi%E1%BB%87t_%C4%91i%E1%BB%87n_Ph%E1%BA%A3_L%E1%BA%A1i.JPG
Q7666269	Phó Nháy	2010-02-21	taken	105.813056	21.487222		https://commons.wikimedia.org/wiki/File:Cong_River.jpg
Q10748589	Panoramio upload bot	2012	taken	106.323611	21.214722		https://commons.wikimedia.org/wiki/File:Ch%C3%B9a_V%C4%A9nh_Nghi%C3%AAm_-_Y%C3%AAn_D%C5%A9ng_-_B%E1%BA%AFc_Giang_-_panoramio_(24).jpg
Q54335890	Richard613	2022-05-09	taken	105.877687	21.490851		https://commons.wikimedia.org/wiki/File:Ga_L%C6%B0%C6%A1ng_S%C6%A1n_(%C4%91%C6%B0%E1%BB%9Dng_s%E1%BA%AFt_H%C3%A0_N%E1%BB%99i_%E2%80%93_Quan_Tri%E1%BB%81u).jpg
Q141062238	Bánhmỳchảo	2026-08-14	taken	105.860500	21.013600		https://commons.wikimedia.org/wiki/File:Hoa_t%C6%B0%E1%BB%9Fng_ni%E1%BB%87m_n%E1%BA%A1n_nh%C3%A2n.jpg
Q864758	Flickr upload bot	2008-05-21	taken	105.834444	21.039444		https://commons.wikimedia.org/wiki/File:Presidential_Palace_of_Vietnam.jpg
Q1094375	Nguyễn Thanh Quang	2007-02-17	taken	105.850031	21.038164		https://commons.wikimedia.org/wiki/File:Dong_Xuan_market.jpg
Q3023443	Rungbachduong	2007	taken	105.861000	21.038000		https://commons.wikimedia.org/wiki/File:Chuong_Duong_Bridge.JPG
Q5115169	Quenhitran	2006-03-31	taken	105.833445	21.043251		https://commons.wikimedia.org/wiki/File:Chu_V%C4%83n_An_High_School,_the_Octagonal_Building.jpg
Q5962937	Phan Minh Tuấn	2015-11-07	taken	105.847700	21.036600		https://commons.wikimedia.org/wiki/File:Ph%E1%BB%91_H%C3%A0ng_M%C3%A3,_H%C3%A0_N%E1%BB%99i_003.JPG
Q9010921	Vinhtantran	1890-01-01	inception	105.831667	21.040556		https://commons.wikimedia.org/wiki/File:Bachthaohn.jpg
Q10841667	MGA73bot2	2007	taken	105.851032	21.035752		https://commons.wikimedia.org/wiki/File:Den_Bach_Ma.jpg
Q31624249	NKSTTSSHNVN	2022-10-04	taken	105.852236	21.036273		https://commons.wikimedia.org/wiki/File:H%E1%BB%99i_qu%C3%A1n_Qu%E1%BA%A3ng_%C4%90%C3%B4ng_22_H%C3%A0ng_Bu%E1%BB%93m.jpg
Q124982776	Ser Amantio di Nicolao	2017	taken	105.847528	21.038028		https://commons.wikimedia.org/wiki/File:Al-Noor_Mosque,_Hanoi,_early_20th_century_(2)_(37609113695).jpg
Q135470900	The Hanoian	2022-09-02	taken	105.850712	21.032235		https://commons.wikimedia.org/wiki/File:B%E1%BA%AFc_B%E1%BB%99_ph%E1%BB%A7_-_2022-09-02_05.jpg
Q36082	Gunnyboyvt	2010-08-26	taken	105.394653	21.313558		https://commons.wikimedia.org/wiki/File:Viet_tri_cua_toi.jpg
