id	user	user_id	date	date_kind	lon	lat	pos_accuracy	geoprivacy	quality_grade	photo_url	exclude_reason
19500	benjamin	1454	2011-05-20	observed_on	106.1278932	21.3645847	30396	obscured	needs_id	https://static.inaturalist.org/photos/35189/square.JPG	obscured
20480	benjamin	1454	2010-10-17	observed_on	106.2448640	21.3160346	30396	obscured	research	https://static.inaturalist.org/photos/36369/square.JPG	obscured
132805	herpguy	8060	2011-10-09	observed_on	105.9704755	21.0873359	6913	obscured	casual	https://static.inaturalist.org/photos/185584/square.JPG	obscured
133039	herpguy	8060	2011-10-09	observed_on	105.9389894	21.0688079	6913	obscured	casual	https://static.inaturalist.org/photos/185864/square.JPG	obscured
805162	johanneslundberg	3966	2013-04-23	observed_on	105.6668838	21.4512642	30377	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/1014690/square.jpg	obscured
8554267	holidayvietnamholidayvietnam	683931	1987-01-15	observed_on	105.9806932	21.1199597	205	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/11431391/square.jpg	obscured
9148112	kimhummer	735191	2015-10-28	observed_on	105.6711347	21.4081787	950	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/12367904/square.jpg	obscured
9155633	kimhummer	735191	2015-10-28	observed_on	105.6234913	21.4135138	950	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/12381020/square.jpg	obscured
9176451	kimhummer	735191	2015-10-30	observed_on	105.7681637	21.4899121	30377	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/12416325/square.jpeg	obscured
9176680	kimhummer	735191	2015-10-30	observed_on	105.6269143	21.4814819	30377	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/12416760/square.jpeg	obscured
10352463	tran4	798574	2018-03-22	observed_on	105.6811896	21.1876381	65	obscured	casual	https://static.inaturalist.org/photos/14358815/square.jpg	obscured
12082525	ghemassagetokuyo	935109	2018-04-29	observed_on	105.8517469	21.1264502	205	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/17328418/square.jpg	obscured
14068328	motorbikenguyentu	1066052	2018-07-05	observed_on	105.9013588	21.0987964	207	obscured	casual	https://static.inaturalist.org/photos/20823128/square.jpg	obscured
14068335	motorbikenguyentu	1066052	2017-08-11	observed_on	105.8367596	21.1185339	30415	obscured	casual	https://static.inaturalist.org/photos/20823137/square.jpg	obscured
14068336	motorbikenguyentu	1066052	2017-11-07	observed_on	105.9914596	21.1217139	30415	obscured	casual	https://static.inaturalist.org/photos/20823138/square.jpg	obscured
14068338	motorbikenguyentu	1066052	2017-10-22	observed_on	105.9490432	21.0101113	30415	obscured	casual	https://static.inaturalist.org/photos/20823142/square.jpg	obscured
14068339	motorbikenguyentu	1066052	2018-05-28	observed_on	105.8535985	21.0952437	30415	obscured	casual	https://static.inaturalist.org/photos/20823144/square.jpg	obscured
16413208	imperia	1199101	2018-08-26	observed_on	105.9317721	20.9186051	30434	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/24691995/square.jpg	obscured
16413209	imperia	1199101	2018-08-26	observed_on	105.9750738	20.8193177	30434	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/24691999/square.jpg	obscured
16413213	imperia	1199101	2018-08-26	observed_on	105.9126666	20.8822398	30434	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/24692011/square.jpg	obscured
17338953	tpclean	1265005	2017-08-17	observed_on	105.9558330	21.3595209	30396	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/26322488/square.jpg	obscured
18156264	c26	1333335	2018-10-27	observed_on	105.9947343	21.1429353	6	obscured	casual	https://static.inaturalist.org/photos/27753923/square.jpg	obscured
18279504	questagame	196849	2018-11-05	observed_on	105.8959197	21.0654957	30415	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/27925888/square.jpeg	obscured
18920270	xenangducminh	1366806	2018-12-09	observed_on	105.9365349	21.0393188	47246	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/29000549/square.jpg	obscured
19408450	leah85	1003281	2019-01-04	observed_on	105.6393331	21.0358274	26	obscured	casual	https://static.inaturalist.org/photos/29852266/square.jpeg	obscured
20521449	kunkundavinci	1314032	2019-02-21	observed_on	105.9759025	21.1830227	65	obscured	casual	https://static.inaturalist.org/photos/31676895/square.jpg	obscured
20961921	cotranh2006	1076147	2018-12-01	observed_on	105.6528452	21.0924989	30415	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/32363856/square.jpeg	obscured
26788282	edelaquis	1107593	2015-08-22	observed_on	105.8588524	21.0096305	30415	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/41616846/square.jpeg	obscured
26976629	groverbrown	385210	2013-02-22	observed_on	105.8650066	21.1963000	15	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/41924899/square.jpg	obscured
27095694	valeriosbordoni	85295	2019-05-24	observed_on	105.8351435	21.1880190	9	obscured	research	https://static.inaturalist.org/photos/42120186/square.jpeg	obscured
27100049	valeriosbordoni	85295	2019-05-30	observed_on	105.8218092	21.0700875	23	obscured	casual	https://static.inaturalist.org/photos/42122903/square.jpeg	obscured
27100050	valeriosbordoni	85295	2019-05-30	observed_on	105.9422055	21.1616137	2	obscured	casual	https://static.inaturalist.org/photos/42122924/square.jpg	obscured
27746355	vivianbrave	1919350	2018-09-20	observed_on	105.6282051	20.8924639	30434	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/43203959/square.jpg	obscured
27906312	hoanglong109	1774925	2018-12-19	observed_on	105.7570858	21.2634176	203	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/43464521/square.jpg	obscured
29062821	nicochau	678008	2019-07-18	observed_on	105.9215554	21.0783583	4	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/45339966/square.jpeg	obscured
30153086	hoanglong109	1774925	2019-07-30	observed_on	105.7523924	21.2514892	203	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/47092255/square.jpeg	obscured
32442835	cameronbraun	2235526	2019-07-11	observed_on	105.8981907	21.0113549	6	obscured	casual	https://static.inaturalist.org/photos/50885197/square.jpg	obscured
33222441	datadan	1686887	2019-09-20	observed_on	105.9043469	21.1611878	4	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/52160925/square.jpeg	obscured
33513961	vietanhnguyen	1515465	2019-09-28	observed_on	105.8903649	21.1113084	30415	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52642369/square.jpeg	obscured
33514504	vietanhnguyen	1515465	2019-09-28	observed_on	105.8702172	21.0618086	30415	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52643347/square.jpeg	obscured
33514593	vietanhnguyen	1515465	2019-09-28	observed_on	105.8138036	21.1384973	9	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52643543/square.jpeg	obscured
33514813	vietanhnguyen	1515465	2019-09-28	observed_on	105.8002963	21.1066102	17	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52643844/square.jpeg	obscured
33514947	vietanhnguyen	1515465	2019-09-28	observed_on	105.8858118	21.0761576	132	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52644034/square.jpeg	obscured
33514999	vietanhnguyen	1515465	2019-09-28	observed_on	105.8863536	21.1073272	33	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52644137/square.jpeg	obscured
33515086	vietanhnguyen	1515465	2019-09-28	observed_on	105.9543446	21.1937713	33	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52644310/square.jpeg	obscured
33515153	vietanhnguyen	1515465	2019-09-28	observed_on	105.8882896	21.0759508	33	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52644506/square.jpeg	obscured
33515260	vietanhnguyen	1515465	2019-09-28	observed_on	105.9267857	21.1474735	66	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52644681/square.jpeg	obscured
33515403	vietanhnguyen	1515465	2019-09-28	observed_on	105.9634817	21.1211235	132	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52644854/square.jpeg	obscured
33517422	vietanhnguyen	1515465	2019-09-28	observed_on	105.9607840	21.1541757	132	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52648000/square.jpeg	obscured
33517486	vietanhnguyen	1515465	2019-09-28	observed_on	105.9769964	21.1207047	66	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52648075/square.jpeg	obscured
33517525	vietanhnguyen	1515465	2019-09-28	observed_on	105.8650442	21.1142702	132	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52648136/square.jpeg	obscured
33517570	vietanhnguyen	1515465	2019-09-28	observed_on	105.9598540	21.1079897	30415	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52648249/square.jpeg	obscured
33518235	vietanhnguyen	1515465	2019-09-28	observed_on	105.9637302	21.0533251	132	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52649228/square.jpeg	obscured
33518314	vietanhnguyen	1515465	2019-09-28	observed_on	105.9436069	21.1734085	66	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52649339/square.jpeg	obscured
33518342	vietanhnguyen	1515465	2019-09-28	observed_on	105.8023572	21.1965868	66	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52649377/square.jpeg	obscured
33518366	vietanhnguyen	1515465	2019-09-28	observed_on	105.9109501	21.1457946	30415	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52649427/square.jpeg	obscured
33518420	vietanhnguyen	1515465	2019-09-28	observed_on	105.8679714	21.1264245	30415	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52649507/square.jpeg	obscured
33518467	vietanhnguyen	1515465	2019-09-28	observed_on	105.9192265	21.0740054	30415	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52649564/square.jpeg	obscured
33518513	vietanhnguyen	1515465	2019-09-28	observed_on	105.8804299	21.0789651	30415	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52649681/square.jpeg	obscured
33518670	vietanhnguyen	1515465	2019-09-28	observed_on	105.8279279	21.0033689	66	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52649895/square.jpeg	obscured
33519965	vietanhnguyen	1515465	2019-09-28	observed_on	105.9363558	21.1055133	66	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52652166/square.jpeg	obscured
33521881	vietanhnguyen	1515465	2019-09-28	observed_on	105.8042661	21.1247610	30415	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52655292/square.jpeg	obscured
33531668	vietanhnguyen	1515465	2019-09-28	observed_on	105.9797604	21.0446579	30415	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52670868/square.jpeg	obscured
33531887	vietanhnguyen	1515465	2019-09-28	observed_on	105.8372539	21.1023861	132	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52671285/square.jpeg	obscured
33532195	vietanhnguyen	1515465	2019-09-28	observed_on	105.8066860	21.0775195	66	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52671794/square.jpeg	obscured
33532464	vietanhnguyen	1515465	2019-09-28	observed_on	105.8155508	21.0902063	132	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52672175/square.jpeg	obscured
33532806	vietanhnguyen	1515465	2019-09-28	observed_on	105.9112719	21.1760356	132	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52672665/square.jpeg	obscured
33533065	vietanhnguyen	1515465	2019-09-28	observed_on	105.9350585	21.0668570	132	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52673072/square.jpeg	obscured
34730595	solokultas	1198134	2019-10-22	observed_on	105.9147781	21.1240568	30415	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/54695589/square.jpeg	obscured
34730868	solokultas	1198134	2019-10-22	observed_on	105.8844688	21.1537553	30415	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/54696002/square.jpeg	obscured
34975343	stijnvanleene	1127190	2017-04-26	observed_on	105.8437980	21.0101123	5	obscured	needs_id	https://static.inaturalist.org/photos/55114185/square.jpeg	obscured
36238291	cgbc	276276	2018-03-30	observed_on	105.8967907	21.3967252	244	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/57258904/square.jpeg	obscured
36280515	e16	972936	2019-12-01	observed_on	106.0410760	21.3038904	15727	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/57330753/square.jpg	obscured
36609865	e16	972936	2019-12-12	observed_on	106.3969986	21.2425261	15625	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/57892700/square.jpg	obscured
36714933	e16	972936	2019-12-12	observed_on	106.1893375	21.3364163	7813	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/58078782/square.jpg	obscured
36714934	e16	972936	2019-12-12	observed_on	106.1479372	21.3767105	7813	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/58078787/square.jpg	obscured
36714935	e16	972936	2019-12-12	observed_on	106.1506476	21.3581123	7813	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/58078796/square.jpg	obscured
36724167	yulee	1156616	2018-04-02	observed_on	105.7146287	21.3928224	48	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/58082973/square.jpeg	obscured
36724168	yulee	1156616	2018-04-02	observed_on	105.6842342	21.2773897	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58082991/square.jpeg	obscured
36724170	yulee	1156616	2018-04-02	observed_on	105.6991782	21.2805441	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58082997/square.jpeg	obscured
36724171	yulee	1156616	2018-04-02	observed_on	105.6869194	21.3861494	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083002/square.jpeg	obscured
36724172	yulee	1156616	2018-04-02	observed_on	105.7012369	21.2508575	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083007/square.jpeg	obscured
36724173	yulee	1156616	2018-04-02	observed_on	105.7926856	21.2448390	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083011/square.jpeg	obscured
36724174	yulee	1156616	2018-04-02	observed_on	105.7182700	21.3680494	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083026/square.jpeg	obscured
36724175	yulee	1156616	2018-04-02	observed_on	105.6357880	21.3051957	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083031/square.jpeg	obscured
36724176	yulee	1156616	2018-04-02	observed_on	105.6432792	21.2233627	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083035/square.jpeg	obscured
36724177	yulee	1156616	2018-04-02	observed_on	105.6777311	21.3912002	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083039/square.jpeg	obscured
36724178	yulee	1156616	2018-04-02	observed_on	105.6973835	21.3292633	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083042/square.jpeg	obscured
36724179	yulee	1156616	2018-04-02	observed_on	105.7941128	21.3251789	41	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/58083045/square.jpeg	obscured
36724180	yulee	1156616	2018-04-02	observed_on	105.6595693	21.2368872	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083050/square.jpeg	obscured
36724181	yulee	1156616	2018-04-02	observed_on	105.7146918	21.3840780	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083062/square.jpeg	obscured
36724182	yulee	1156616	2018-04-02	observed_on	105.6896121	21.2650505	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083071/square.jpeg	obscured
36724183	yulee	1156616	2018-04-02	observed_on	105.7795553	21.3835725	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083080/square.jpeg	obscured
36724184	yulee	1156616	2018-04-02	observed_on	105.7951558	21.3431173	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083084/square.jpeg	obscured
36724185	yulee	1156616	2018-04-02	observed_on	105.6239981	21.3739388	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083093/square.jpeg	obscured
36724186	yulee	1156616	2018-04-03	observed_on	105.7993748	21.3702937	41	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/58083122/square.jpeg	obscured
36724187	yulee	1156616	2018-04-03	observed_on	105.6847611	21.2056972	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083127/square.jpeg	obscured
36724188	yulee	1156616	2018-04-03	observed_on	105.7660616	21.3960988	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083134/square.jpeg	obscured
36724189	yulee	1156616	2018-04-03	observed_on	105.7475730	21.3236979	46	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083148/square.jpeg	obscured
36724190	yulee	1156616	2018-04-03	observed_on	105.6684745	21.2750588	41	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/58083164/square.jpeg	obscured
36724192	yulee	1156616	2018-04-03	observed_on	105.7115638	21.2834970	41	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/58083177/square.jpeg	obscured
36724193	yulee	1156616	2018-04-03	observed_on	105.6840551	21.3063169	41	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/58083181/square.jpeg	obscured
36724194	yulee	1156616	2018-04-03	observed_on	105.6528880	21.3135403	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083190/square.jpeg	obscured
36724195	yulee	1156616	2018-04-03	observed_on	105.6522061	21.3000697	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083199/square.jpeg	obscured
36724196	yulee	1156616	2018-04-03	observed_on	105.7404893	21.2253871	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083224/square.jpeg	obscured
36724197	yulee	1156616	2018-04-03	observed_on	105.6265341	21.3351277	41	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/58083237/square.jpeg	obscured
36724199	yulee	1156616	2018-04-03	observed_on	105.6000279	21.2159232	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083251/square.jpeg	obscured
36724200	yulee	1156616	2018-04-03	observed_on	105.7426142	21.3467495	41	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/58083259/square.jpeg	obscured
36724201	yulee	1156616	2018-04-03	observed_on	105.6105569	21.2226262	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083289/square.jpeg	obscured
36724202	yulee	1156616	2018-04-03	observed_on	105.6001510	21.3610325	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083299/square.jpeg	obscured
36724203	yulee	1156616	2018-04-03	observed_on	105.7263994	21.2149316	41	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/58083321/square.jpeg	obscured
36724204	yulee	1156616	2018-04-03	observed_on	105.6412350	21.2700063	41	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/58083328/square.jpeg	obscured
36724205	yulee	1156616	2018-04-03	observed_on	105.7773857	21.2053656	41	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/58083339/square.jpeg	obscured
36724206	yulee	1156616	2018-04-03	observed_on	105.7455015	21.3070763	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083357/square.jpeg	obscured
36724207	yulee	1156616	2018-04-03	observed_on	105.7928555	21.2942472	41	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/58083364/square.jpeg	obscured
36724208	yulee	1156616	2018-04-03	observed_on	105.7684112	21.2748067	41	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/58083381/square.jpeg	obscured
36724209	yulee	1156616	2018-04-03	observed_on	105.6609234	21.3335705	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083387/square.jpeg	obscured
36724210	yulee	1156616	2018-04-03	observed_on	105.7552309	21.2729731	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083397/square.jpeg	obscured
36724211	yulee	1156616	2018-04-03	observed_on	105.7659280	21.3393595	41	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083412/square.jpeg	obscured
36724212	yulee	1156616	2018-04-04	observed_on	105.7590054	21.2098446	245	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/58083424/square.jpeg	obscured
37279854	e16	972936	2020-01-04	observed_on	106.3838112	21.2223204	7813	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/59070782/square.jpg	obscured
37847218	linhgama07	2541548	2020-01-22	observed_on	105.9027389	21.0976862	30415	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/60079156/square.jpeg	obscured
39372313	eddyborja	2614688	2016-05-21	observed_on	105.6750897	21.0613542	30415	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/62454091/square.jpg	obscured
41014612	mark_spicer	4168228	2020-03-29	observed_on	105.7875288	21.2280898	205	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/65036589/square.jpeg	obscured
41790304	e16	972936	2020-04-08	observed_on	106.0875174	21.2065695	977	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/66306605/square.jpg	obscured
42163485	e16	972936	2020-04-09	observed_on	106.1828731	21.2446144	3906	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/66930534/square.jpg	obscured
42241423	yazie	2757250	2020-04-15	observed_on	105.7787766	20.8514192	203	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/67060642/square.jpeg	obscured
44288955	sikim	2367907	2019-06-26	observed_on	105.7502832	21.2934638	17	obscured	research	https://static.inaturalist.org/photos/70217215/square.jpg	obscured
44324815	sikim	2367907	2019-06-26	observed_on	105.6416558	21.2796482	13	obscured	research	https://static.inaturalist.org/photos/70273964/square.jpg	obscured
46352572	sophiaayessa	2874582	2020-05-18	observed_on	105.9396341	21.0705000	24	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/73518442/square.jpeg	obscured
48405918	sophiaayessa	2874582	2020-06-04	observed_on	105.9073880	21.0188265	65	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/76804400/square.jpeg	obscured
51143551	jeanhuangca	531309	2020-06-27	observed_on	105.8620975	21.1968168	2069	obscured	research	https://static.inaturalist.org/photos/81240788/square.jpg	obscured
52141866	mosobo	3291871	2012-08-11	observed_on	105.4512676	21.3783308	417854	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/82870826/square.jpeg	obscured
61946997	thng_lng_quang	3718380	2019-11-13	observed_on	105.9325053	21.1593255	500	obscured	needs_id	https://static.inaturalist.org/photos/99189435/square.jpg	obscured
65062976	gregkom	3314095	2020-11-13	observed_on	105.9519634	21.3650327	17074	obscured	research	https://static.inaturalist.org/photos/104695686/square.jpeg	obscured
65877338	philbenstead	773225	2018-06-07	observed_on	105.3821083	21.0232254	205	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/106106404/square.jpeg	obscured
66475370	rt2535	3895584	2020-11-25	observed_on	105.9831827	21.1451375	28	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/107171297/square.jpg	obscured
69493940	maxgnolia	3410777	2021-02-13	observed_on	105.6549030	20.6816453	22	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/112770865/square.jpeg	obscured
72863139	tuyetisthebest	3871539	2021-04-04	observed_on	105.8261412	21.0103924	65	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/118878848/square.jpeg	obscured
74910332	vanangroup88	4270538	2021-04-23	observed_on	105.6037704	20.9142220	192	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/122492844/square.jpg	obscured
74910565	vanangroup88	4270538	2021-04-23	observed_on	105.6482227	20.9985124	192	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/122493280/square.jpg	obscured
74912520	vanangroup88	4270538	2021-04-23	observed_on	105.6399046	20.9294960	192	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/122496380/square.jpg	obscured
74912950	vanangroup88	4270538	2021-04-23	observed_on	105.7018090	20.8391591	192	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/122497125/square.jpg	obscured
74913281	vanangroup88	4270538	2021-04-23	observed_on	105.7037951	20.8687553	192	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/122497703/square.jpg	obscured
74913794	vanangroup88	4270538	2021-04-23	observed_on	105.7162099	20.8324569	192	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/122498635/square.jpg	obscured
78787805	vunguyenkhai_01	4410893	2021-05-15	observed_on	105.8876694	21.0515198	90	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/128983123/square.jpeg	obscured
79125476	mark_spicer	4168228	2021-05-17	observed_on	105.8612007	21.0554396	1590	obscured	research	https://static.inaturalist.org/photos/129571525/square.jpeg	obscured
84819007	vietanhnguyen	1515465	2021-06-27	observed_on	105.9244929	21.0910389	4	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/139453455/square.jpg	obscured
86823290	vovominh	4400789	2021-07-13	observed_on	105.8755028	21.1351042	13	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/143101162/square.jpeg	obscured
87008754	kovro	742101	2019-07-18	observed_on	105.9530636	21.1714665	30415	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/143431396/square.jpg	obscured
93129338	scarletphan	3498654	2021-08-31	observed_on	105.9631695	21.0901587	47246	obscured	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/154310585/square.jpeg	obscured
96993067	astrapia	2780840	2008-09-01	observed_on	105.9249214	21.1486489	366	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/167959773/square.jpeg	obscured
108103339	namnguyentd	5365678	2022-03-07	observed_on	105.6169877	21.4723428	1043	obscured	research	https://static.inaturalist.org/photos/181947271/square.jpg	obscured
114313546	angeldv	3607896	2020-03-13	observed_on	105.9844993	21.0717284	2440	obscured	casual	https://static.inaturalist.org/photos/193045149/square.jpg	obscured
115005576	ii3rr0r_418	5621932	2022-04-19	observed_on	105.9102893	21.1445348	35	obscured	research	https://inaturalist-open-data.s3.amazonaws.com/photos/194142784/square.jpg	obscured
120192880	vietanhnguyen	1515465	2022-06-04	observed_on	105.9529571	21.1708961	435	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/203251389/square.jpg	obscured
120192882	vietanhnguyen	1515465	2022-06-04	observed_on	105.8882327	21.0240189	435	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/203251980/square.jpg	obscured
120192883	vietanhnguyen	1515465	2022-06-04	observed_on	105.8628784	21.1255422	435	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/203252184/square.jpg	obscured
120192884	vietanhnguyen	1515465	2022-06-04	observed_on	105.9904853	21.1652977	435	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/203252244/square.jpg	obscured
120192885	vietanhnguyen	1515465	2022-06-04	observed_on	105.8828301	21.1152266	435	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/203252293/square.jpg	obscured
120192886	vietanhnguyen	1515465	2022-06-04	observed_on	105.8215856	21.0646265	435	obscured	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/203252346/square.jpg	obscured
