id	user	date	date_kind	lon	lat	accuracy	url
e4b42e23-e650-4846-ae39-167a46db8019	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:18:56.082000+00:00	taken	105.842155444	21.027305583	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/e4b42e23-e650-4846-ae39-167a46db8019
f287a1ee-649f-4b92-9abd-2b87d5415530	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:26:55.551000+00:00	taken	105.844604472	21.026597972	5.0	https://api.panoramax.xyz/api/collections/7453a901-01b4-49c4-81dd-c3a63af78edb/items/f287a1ee-649f-4b92-9abd-2b87d5415530
317c3528-f062-4dee-bf51-06b33403c086	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:26:58.421000+00:00	taken	105.844627361	21.026590333	5.0	https://api.panoramax.xyz/api/collections/7453a901-01b4-49c4-81dd-c3a63af78edb/items/317c3528-f062-4dee-bf51-06b33403c086
5eb7212e-c318-4f66-bde1-9a2d7592631e	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:27:01.664000+00:00	taken	105.844657889	21.026582694	5.0	https://api.panoramax.xyz/api/collections/7453a901-01b4-49c4-81dd-c3a63af78edb/items/5eb7212e-c318-4f66-bde1-9a2d7592631e
23445cc7-4192-479e-9145-230b101e31fa	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:09:29.683000+00:00	taken	105.841262806	21.027624111	5.0	https://api.panoramax.xyz/api/collections/8bdabb41-de7d-42eb-9609-732de0912aab/items/23445cc7-4192-479e-9145-230b101e31fa
28150fca-246b-45cf-9ce1-01b41ab69263	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:18:53.200000+00:00	taken	105.842140194	21.027297972	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/28150fca-246b-45cf-9ce1-01b41ab69263
8fe357d9-d612-40e7-8b8c-bc1da80d3da2	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:22:44.154000+00:00	taken	105.843841528	21.02677725	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/8fe357d9-d612-40e7-8b8c-bc1da80d3da2
268df53f-11ee-4653-b120-e5482eaf184a	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:18:59.480000+00:00	taken	105.842155444	21.027290333	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/268df53f-11ee-4653-b120-e5482eaf184a
8f5c2a85-4331-4f0a-b525-df0701b91885	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:18:49.835000+00:00	taken	105.842117306	21.027297972	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/8f5c2a85-4331-4f0a-b525-df0701b91885
eeea920d-864c-423d-b698-3f376a9e777d	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-31T09:01:54.368000+00:00	taken	105.841529833	21.027507778	5.0	https://api.panoramax.xyz/api/collections/03e1e93e-8413-4ae3-ae15-02ce28c3a29a/items/eeea920d-864c-423d-b698-3f376a9e777d
17c084a9-c959-4186-8e44-fe936a33f012	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:22:31.727000+00:00	taken	105.843673694	21.026811583	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/17c084a9-c959-4186-8e44-fe936a33f012
f386c11e-964a-419b-81c6-3c89c822d74b	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:22:41.048000+00:00	taken	105.843818639	21.026767722	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/f386c11e-964a-419b-81c6-3c89c822d74b
16ec438c-16a6-4004-ae5b-a635056bfdf0	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:22:34.932000+00:00	taken	105.84376525	21.026781056	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/16ec438c-16a6-4004-ae5b-a635056bfdf0
83c19497-ece5-44c7-b770-dcceeb941998	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:22:38.003000+00:00	taken	105.843803389	21.026769611	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/83c19497-ece5-44c7-b770-dcceeb941998
4673a12a-f6f6-48bc-bf42-11063fb88f84	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:09:26.302000+00:00	taken	105.841232278	21.027612667	5.0	https://api.panoramax.xyz/api/collections/8bdabb41-de7d-42eb-9609-732de0912aab/items/4673a12a-f6f6-48bc-bf42-11063fb88f84
2b7ec4ef-38dd-4979-add3-8cec32c07ef2	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:20:57.881000+00:00	taken	105.843017556	21.026987056	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/2b7ec4ef-38dd-4979-add3-8cec32c07ef2
a2854888-d867-4354-8224-1d9748c95a6f	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:09:23.228000+00:00	taken	105.841217028	21.027608861	5.0	https://api.panoramax.xyz/api/collections/8bdabb41-de7d-42eb-9609-732de0912aab/items/a2854888-d867-4354-8224-1d9748c95a6f
238b9448-c2d0-4f03-806a-2880e3591177	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:19:02.517000+00:00	taken	105.842163083	21.027242639	5.0	https://api.panoramax.xyz/api/collections/10e04837-8103-4e57-bea9-6cad2ed229c5/items/238b9448-c2d0-4f03-806a-2880e3591177
a475cd27-18cb-47bf-a883-24cf934df64e	ed9fa131-af4e-42f6-8e3c-ed8bf742b139|sykul	2025-07-27T07:09:20.156000+00:00	taken	105.841194139	21.027599333	5.0	https://api.panoramax.xyz/api/collections/8bdabb41-de7d-42eb-9609-732de0912aab/items/a475cd27-18cb-47bf-a883-24cf934df64e
